machine_id,timestamp,temperature_C,vibration_mm_s,rpm,current_A,status
CNC_01,2026-04-10 14:57:00+00:00,71.27,1.85,1474.0,12.55,running
CNC_01,2026-04-10 14:58:00+00:00,71.01,1.75,1492.0,12.5,running
CNC_01,2026-04-10 14:59:00+00:00,72.16,1.87,1501.0,12.77,running
CNC_01,2026-04-10 15:00:00+00:00,70.65,1.81,1497.0,12.41,running
CNC_01,2026-04-10 15:01:00+00:00,70.28,1.84,1479.0,12.55,running
CNC_01,2026-04-10 15:02:00+00:00,74.08,1.82,1477.0,12.4,running
CNC_01,2026-04-10 15:03:00+00:00,71.64,1.75,1493.0,12.75,running
CNC_01,2026-04-10 15:04:00+00:00,71.07,1.77,1497.0,12.14,running
CNC_01,2026-04-10 15:05:00+00:00,72.09,1.79,1488.0,12.25,running
CNC_01,2026-04-10 15:06:00+00:00,72.73,1.78,1485.0,12.16,running
CNC_01,2026-04-10 15:07:00+00:00,71.83,1.8,1467.0,12.23,running
CNC_01,2026-04-10 15:08:00+00:00,70.65,1.78,1462.0,12.84,running
CNC_01,2026-04-10 15:09:00+00:00,71.59,1.84,1501.0,12.19,running
CNC_01,2026-04-10 15:10:00+00:00,72.66,1.85,1486.0,12.45,running
CNC_01,2026-04-10 15:11:00+00:00,71.7,1.73,1482.0,12.87,running
CNC_01,2026-04-10 15:12:00+00:00,73.98,1.73,1489.0,12.35,running
CNC_01,2026-04-10 15:13:00+00:00,73.74,1.73,1499.0,12.75,running
CNC_01,2026-04-10 15:14:00+00:00,70.35,1.74,1495.0,12.24,running
CNC_01,2026-04-10 15:15:00+00:00,72.15,1.86,1483.0,12.42,running
CNC_01,2026-04-10 15:16:00+00:00,71.76,1.74,1501.0,12.36,running
CNC_01,2026-04-10 15:17:00+00:00,70.66,1.77,1501.0,12.2,running
CNC_01,2026-04-10 15:18:00+00:00,73.59,1.83,1495.0,12.86,running
CNC_01,2026-04-10 15:19:00+00:00,73.48,1.86,1463.0,12.72,running
CNC_01,2026-04-10 15:20:00+00:00,72.2,1.81,1498.0,12.85,running
CNC_01,2026-04-10 15:21:00+00:00,72.88,1.8,1478.0,12.41,running
CNC_01,2026-04-10 15:22:00+00:00,71.4,1.78,1462.0,12.18,running
CNC_01,2026-04-10 15:23:00+00:00,73.21,1.79,1499.0,12.58,running
CNC_01,2026-04-10 15:24:00+00:00,69.99,1.75,1467.0,12.86,running
CNC_01,2026-04-10 15:25:00+00:00,70.78,1.8,1499.0,12.86,running
CNC_01,2026-04-10 15:26:00+00:00,70.86,1.74,1465.0,12.17,running
CNC_01,2026-04-10 15:27:00+00:00,70.68,1.81,1498.0,12.53,running
CNC_01,2026-04-10 15:28:00+00:00,72.54,1.76,1493.0,12.59,running
CNC_01,2026-04-10 15:29:00+00:00,73.57,1.86,1473.0,12.19,running
CNC_01,2026-04-10 15:30:00+00:00,70.82,1.79,1500.0,12.41,running
CNC_01,2026-04-10 15:31:00+00:00,73.17,1.81,1466.0,12.37,running
CNC_01,2026-04-10 15:32:00+00:00,72.66,1.82,1477.0,12.3,running
CNC_01,2026-04-10 15:33:00+00:00,72.96,1.75,1499.0,12.27,running
CNC_01,2026-04-10 15:34:00+00:00,70.3,1.8,1481.0,12.51,running
CNC_01,2026-04-10 15:35:00+00:00,71.73,1.87,1479.0,12.48,running
CNC_01,2026-04-10 15:36:00+00:00,71.66,1.74,1484.0,12.3,running
CNC_01,2026-04-10 15:37:00+00:00,72.59,1.74,1501.0,12.48,running
CNC_01,2026-04-10 15:38:00+00:00,73.71,1.8,1460.0,12.74,running
CNC_01,2026-04-10 15:39:00+00:00,72.64,1.84,1477.0,12.6,running
CNC_01,2026-04-10 15:40:00+00:00,73.54,1.82,1473.0,12.62,running
CNC_01,2026-04-10 15:41:00+00:00,72.74,1.87,1474.0,12.44,running
CNC_01,2026-04-10 15:42:00+00:00,73.35,1.8,1491.0,12.47,running
CNC_01,2026-04-10 15:43:00+00:00,70.77,1.84,1464.0,12.27,running
CNC_01,2026-04-10 15:44:00+00:00,72.55,1.84,1498.0,12.33,running
CNC_01,2026-04-10 15:45:00+00:00,70.32,1.87,1465.0,12.27,running
CNC_01,2026-04-10 15:46:00+00:00,71.1,1.8,1497.0,12.7,running
CNC_01,2026-04-10 15:47:00+00:00,72.9,1.75,1474.0,12.48,running
CNC_01,2026-04-10 15:48:00+00:00,70.48,1.77,1471.0,12.22,running
CNC_01,2026-04-10 15:49:00+00:00,72.22,1.83,1461.0,12.49,running
CNC_01,2026-04-10 15:50:00+00:00,73.22,1.84,1494.0,12.46,running
CNC_01,2026-04-10 15:51:00+00:00,73.38,1.76,1474.0,12.26,running
CNC_01,2026-04-10 15:52:00+00:00,71.86,1.78,1468.0,12.69,running
CNC_01,2026-04-10 15:53:00+00:00,71.2,1.77,1464.0,12.45,running
CNC_01,2026-04-10 15:54:00+00:00,71.15,1.78,1468.0,12.7,running
CNC_01,2026-04-10 15:55:00+00:00,73.86,1.8,1486.0,12.78,running
CNC_01,2026-04-10 15:56:00+00:00,74.15,1.82,1497.0,12.81,running
CNC_01,2026-04-10 15:57:00+00:00,73.26,1.79,1461.0,12.14,running
CNC_01,2026-04-10 15:58:00+00:00,71.9,1.8,1476.0,12.55,running
CNC_01,2026-04-10 15:59:00+00:00,72.23,1.85,1463.0,12.29,running
CNC_01,2026-04-10 16:00:00+00:00,73.27,1.85,1502.0,12.78,running
CNC_01,2026-04-10 16:01:00+00:00,73.68,1.77,1476.0,12.33,running
CNC_01,2026-04-10 16:02:00+00:00,72.46,1.86,1473.0,12.54,running
CNC_01,2026-04-10 16:03:00+00:00,71.12,1.75,1466.0,12.17,running
CNC_01,2026-04-10 16:04:00+00:00,73.94,1.79,1495.0,12.64,running
CNC_01,2026-04-10 16:05:00+00:00,70.67,1.75,1494.0,12.32,running
CNC_01,2026-04-10 16:06:00+00:00,73.79,1.75,1488.0,12.74,running
CNC_01,2026-04-10 16:07:00+00:00,70.86,1.77,1501.0,12.32,running
CNC_01,2026-04-10 16:08:00+00:00,71.7,1.79,1469.0,12.71,running
CNC_01,2026-04-10 16:09:00+00:00,73.17,1.78,1495.0,12.28,running
CNC_01,2026-04-10 16:10:00+00:00,69.86,1.81,1502.0,12.15,running
CNC_01,2026-04-10 16:11:00+00:00,70.74,1.8,1494.0,12.19,running
CNC_01,2026-04-10 16:12:00+00:00,71.55,1.84,1474.0,12.27,running
CNC_01,2026-04-10 16:13:00+00:00,70.68,1.79,1479.0,12.77,running
CNC_01,2026-04-10 16:14:00+00:00,72.61,1.83,1501.0,12.43,running
CNC_01,2026-04-10 16:15:00+00:00,71.58,1.86,1469.0,12.67,running
CNC_01,2026-04-10 16:16:00+00:00,73.1,1.74,1479.0,12.28,running
CNC_01,2026-04-10 16:17:00+00:00,70.64,1.79,1471.0,12.72,running
CNC_01,2026-04-10 16:18:00+00:00,73.76,1.84,1470.0,12.33,running
CNC_01,2026-04-10 16:19:00+00:00,70.94,1.75,1500.0,12.43,running
CNC_01,2026-04-10 16:20:00+00:00,70.81,1.85,1476.0,12.15,running
CNC_01,2026-04-10 16:21:00+00:00,70.54,1.82,1493.0,12.28,running
CNC_01,2026-04-10 16:22:00+00:00,73.8,1.85,1495.0,12.3,running
CNC_01,2026-04-10 16:23:00+00:00,70.06,1.85,1471.0,12.59,running
CNC_01,2026-04-10 16:24:00+00:00,73.12,1.75,1492.0,12.83,running
CNC_01,2026-04-10 16:25:00+00:00,72.99,1.79,1497.0,12.52,running
CNC_01,2026-04-10 16:26:00+00:00,73.06,1.85,1491.0,12.34,running
CNC_01,2026-04-10 16:27:00+00:00,70.35,1.76,1480.0,12.5,running
CNC_01,2026-04-10 16:28:00+00:00,72.36,1.78,1493.0,12.81,running
CNC_01,2026-04-10 16:29:00+00:00,70.91,1.83,1488.0,12.52,running
CNC_01,2026-04-10 16:30:00+00:00,70.65,1.84,1500.0,12.67,running
CNC_01,2026-04-10 16:31:00+00:00,73.81,1.87,1473.0,12.6,running
CNC_01,2026-04-10 16:32:00+00:00,71.89,1.87,1462.0,12.43,running
CNC_01,2026-04-10 16:33:00+00:00,73.62,1.77,1493.0,12.41,running
CNC_01,2026-04-10 16:34:00+00:00,74.07,1.86,1471.0,12.7,running
CNC_01,2026-04-10 16:35:00+00:00,71.3,1.82,1487.0,12.75,running
CNC_01,2026-04-10 16:36:00+00:00,69.95,1.76,1489.0,12.55,running
CNC_01,2026-04-10 16:37:00+00:00,71.98,1.74,1473.0,12.77,running
CNC_01,2026-04-10 16:38:00+00:00,69.97,1.79,1500.0,12.16,running
CNC_01,2026-04-10 16:39:00+00:00,73.08,1.77,1496.0,12.68,running
CNC_01,2026-04-10 16:40:00+00:00,73.67,1.76,1481.0,12.71,running
CNC_01,2026-04-10 16:41:00+00:00,70.9,1.76,1459.0,12.84,running
CNC_01,2026-04-10 16:42:00+00:00,72.91,1.82,1491.0,12.52,running
CNC_01,2026-04-10 16:43:00+00:00,71.9,1.79,1486.0,12.28,running
CNC_01,2026-04-10 16:44:00+00:00,73.68,1.84,1473.0,12.56,running
CNC_01,2026-04-10 16:45:00+00:00,70.45,1.87,1498.0,12.82,running
CNC_01,2026-04-10 16:46:00+00:00,71.27,1.75,1467.0,12.19,running
CNC_01,2026-04-10 16:47:00+00:00,70.36,1.74,1502.0,12.18,running
CNC_01,2026-04-10 16:48:00+00:00,70.41,1.85,1484.0,12.71,running
CNC_01,2026-04-10 16:49:00+00:00,72.57,1.86,1486.0,12.52,running
CNC_01,2026-04-10 16:50:00+00:00,72.92,1.79,1473.0,12.48,running
CNC_01,2026-04-10 16:51:00+00:00,70.57,1.84,1469.0,12.24,running
CNC_01,2026-04-10 16:52:00+00:00,70.9,1.85,1472.0,12.64,running
CNC_01,2026-04-10 16:53:00+00:00,73.54,1.74,1492.0,12.36,running
CNC_01,2026-04-10 16:54:00+00:00,70.78,1.83,1498.0,12.35,running
CNC_01,2026-04-10 16:55:00+00:00,72.3,1.77,1482.0,12.59,running
CNC_01,2026-04-10 16:56:00+00:00,72.48,1.82,1464.0,12.65,running
CNC_01,2026-04-10 16:57:00+00:00,72.75,1.83,1461.0,12.46,running
CNC_01,2026-04-10 16:58:00+00:00,71.61,1.74,1468.0,12.46,running
CNC_01,2026-04-10 16:59:00+00:00,73.05,1.76,1495.0,12.53,running
CNC_01,2026-04-10 17:00:00+00:00,73.13,1.8,1480.0,12.59,running
CNC_01,2026-04-10 17:01:00+00:00,73.85,1.8,1481.0,12.58,running
CNC_01,2026-04-10 17:02:00+00:00,73.03,1.74,1481.0,12.49,running
CNC_01,2026-04-10 17:03:00+00:00,73.82,1.8,1479.0,12.85,running
CNC_01,2026-04-10 17:04:00+00:00,71.79,1.75,1467.0,12.2,running
CNC_01,2026-04-10 17:05:00+00:00,69.84,1.79,1492.0,12.68,running
CNC_01,2026-04-10 17:06:00+00:00,69.98,1.81,1465.0,12.83,running
CNC_01,2026-04-10 17:07:00+00:00,70.56,1.82,1472.0,12.61,running
CNC_01,2026-04-10 17:08:00+00:00,71.62,1.84,1468.0,12.8,running
CNC_01,2026-04-10 17:09:00+00:00,72.0,1.84,1496.0,12.87,running
CNC_01,2026-04-10 17:10:00+00:00,70.81,1.77,1469.0,12.32,running
CNC_01,2026-04-10 17:11:00+00:00,72.36,1.87,1502.0,12.52,running
CNC_01,2026-04-10 17:12:00+00:00,72.6,1.85,1499.0,12.28,running
CNC_01,2026-04-10 17:13:00+00:00,72.12,1.85,1471.0,12.45,running
CNC_01,2026-04-10 17:14:00+00:00,74.1,1.87,1498.0,12.72,running
CNC_01,2026-04-10 17:15:00+00:00,71.0,1.77,1482.0,12.55,running
CNC_01,2026-04-10 17:16:00+00:00,72.02,1.82,1476.0,12.69,running
CNC_01,2026-04-10 17:17:00+00:00,71.28,1.78,1463.0,12.27,running
CNC_01,2026-04-10 17:18:00+00:00,73.51,1.79,1468.0,12.69,running
CNC_01,2026-04-10 17:19:00+00:00,72.23,1.73,1472.0,12.26,running
CNC_01,2026-04-10 17:20:00+00:00,72.67,1.77,1461.0,12.17,running
CNC_01,2026-04-10 17:21:00+00:00,72.35,1.73,1495.0,12.24,running
CNC_01,2026-04-10 17:22:00+00:00,72.46,1.79,1477.0,12.18,running
CNC_01,2026-04-10 17:23:00+00:00,73.31,1.86,1458.0,12.26,running
CNC_01,2026-04-10 17:24:00+00:00,73.74,1.81,1464.0,12.28,running
CNC_01,2026-04-10 17:25:00+00:00,72.69,1.83,1484.0,12.84,running
CNC_01,2026-04-10 17:26:00+00:00,71.97,1.77,1479.0,12.39,running
CNC_01,2026-04-10 17:27:00+00:00,70.81,1.73,1473.0,12.66,running
CNC_01,2026-04-10 17:28:00+00:00,69.92,1.79,1486.0,12.58,running
CNC_01,2026-04-10 17:29:00+00:00,73.2,1.84,1489.0,12.2,running
CNC_01,2026-04-10 17:30:00+00:00,71.89,1.81,1469.0,12.16,running
CNC_01,2026-04-10 17:31:00+00:00,70.81,1.79,1476.0,12.26,running
CNC_01,2026-04-10 17:32:00+00:00,73.4,1.86,1467.0,12.82,running
CNC_01,2026-04-10 17:33:00+00:00,69.92,1.86,1500.0,12.13,running
CNC_01,2026-04-10 17:34:00+00:00,73.14,1.87,1498.0,12.85,running
CNC_01,2026-04-10 17:35:00+00:00,72.22,1.74,1496.0,12.59,running
CNC_01,2026-04-10 17:36:00+00:00,72.5,1.79,1483.0,12.24,running
CNC_01,2026-04-10 17:37:00+00:00,73.04,1.74,1490.0,12.76,running
CNC_01,2026-04-10 17:38:00+00:00,71.88,1.8,1472.0,12.85,running
CNC_01,2026-04-10 17:39:00+00:00,73.01,1.78,1466.0,12.29,running
CNC_01,2026-04-10 17:40:00+00:00,71.84,1.86,1490.0,12.29,running
CNC_01,2026-04-10 17:41:00+00:00,73.55,1.78,1496.0,12.31,running
CNC_01,2026-04-10 17:42:00+00:00,72.51,1.86,1469.0,12.64,running
CNC_01,2026-04-10 17:43:00+00:00,74.11,1.75,1462.0,12.63,running
CNC_01,2026-04-10 17:44:00+00:00,71.31,1.74,1479.0,12.69,running
CNC_01,2026-04-10 17:45:00+00:00,71.07,1.78,1495.0,12.52,running
CNC_01,2026-04-10 17:46:00+00:00,73.48,1.79,1500.0,12.61,running
CNC_01,2026-04-10 17:47:00+00:00,70.34,1.86,1480.0,12.23,running
CNC_01,2026-04-10 17:48:00+00:00,70.5,1.83,1460.0,12.34,running
CNC_01,2026-04-10 17:49:00+00:00,70.44,1.79,1476.0,12.52,running
CNC_01,2026-04-10 17:50:00+00:00,71.05,1.73,1485.0,12.41,running
CNC_01,2026-04-10 17:51:00+00:00,72.65,1.74,1458.0,12.31,running
CNC_01,2026-04-10 17:52:00+00:00,71.81,1.78,1494.0,12.41,running
CNC_01,2026-04-10 17:53:00+00:00,72.13,1.81,1459.0,12.51,running
CNC_01,2026-04-10 17:54:00+00:00,71.33,1.79,1462.0,12.71,running
CNC_01,2026-04-10 17:55:00+00:00,73.91,1.73,1485.0,12.7,running
CNC_01,2026-04-10 17:56:00+00:00,71.07,1.84,1486.0,12.82,running
CNC_01,2026-04-10 17:57:00+00:00,74.08,1.73,1478.0,12.54,running
CNC_01,2026-04-10 17:58:00+00:00,70.47,1.78,1502.0,12.14,running
CNC_01,2026-04-10 17:59:00+00:00,71.79,1.85,1472.0,12.48,running
CNC_01,2026-04-10 18:00:00+00:00,74.07,1.8,1464.0,12.16,running
CNC_01,2026-04-10 18:01:00+00:00,73.92,1.77,1480.0,12.19,running
CNC_01,2026-04-10 18:02:00+00:00,71.67,1.86,1480.0,12.85,running
CNC_01,2026-04-10 18:03:00+00:00,70.96,1.8,1496.0,12.46,running
CNC_01,2026-04-10 18:04:00+00:00,71.05,1.85,1475.0,12.52,running
CNC_01,2026-04-10 18:05:00+00:00,74.06,1.75,1471.0,12.15,running
CNC_01,2026-04-10 18:06:00+00:00,71.53,1.76,1488.0,12.26,running
CNC_01,2026-04-10 18:07:00+00:00,72.76,1.77,1474.0,12.39,running
CNC_01,2026-04-10 18:08:00+00:00,72.94,1.8,1474.0,12.76,running
CNC_01,2026-04-10 18:09:00+00:00,72.31,1.76,1498.0,12.38,running
CNC_01,2026-04-10 18:10:00+00:00,70.01,1.8,1463.0,12.3,running
CNC_01,2026-04-10 18:11:00+00:00,73.07,1.75,1494.0,12.83,running
CNC_01,2026-04-10 18:12:00+00:00,72.46,1.83,1489.0,12.87,running
CNC_01,2026-04-10 18:13:00+00:00,71.32,1.75,1481.0,12.52,running
CNC_01,2026-04-10 18:14:00+00:00,70.61,1.82,1458.0,12.82,running
CNC_01,2026-04-10 18:15:00+00:00,70.98,1.73,1463.0,12.31,running
CNC_01,2026-04-10 18:16:00+00:00,71.02,1.73,1470.0,12.27,running
CNC_01,2026-04-10 18:17:00+00:00,71.48,1.78,1473.0,12.37,running
CNC_01,2026-04-10 18:18:00+00:00,70.23,1.73,1467.0,12.69,running
CNC_01,2026-04-10 18:19:00+00:00,74.12,1.86,1480.0,12.52,running
CNC_01,2026-04-10 18:20:00+00:00,71.2,1.84,1492.0,12.76,running
CNC_01,2026-04-10 18:21:00+00:00,73.71,1.79,1492.0,12.73,running
CNC_01,2026-04-10 18:22:00+00:00,71.17,1.86,1462.0,12.87,running
CNC_01,2026-04-10 18:23:00+00:00,73.17,1.74,1487.0,12.15,running
CNC_01,2026-04-10 18:24:00+00:00,73.17,1.84,1485.0,12.77,running
CNC_01,2026-04-10 18:25:00+00:00,70.26,1.77,1476.0,12.16,running
CNC_01,2026-04-10 18:26:00+00:00,71.78,1.77,1475.0,12.44,running
CNC_01,2026-04-10 18:27:00+00:00,73.64,1.77,1497.0,12.44,running
CNC_01,2026-04-10 18:28:00+00:00,71.26,1.8,1476.0,12.32,running
CNC_01,2026-04-10 18:29:00+00:00,72.01,1.75,1473.0,12.55,running
CNC_01,2026-04-10 18:30:00+00:00,71.63,1.85,1469.0,12.85,running
CNC_01,2026-04-10 18:31:00+00:00,73.23,1.87,1495.0,12.23,running
CNC_01,2026-04-10 18:32:00+00:00,72.11,1.75,1494.0,12.56,running
CNC_01,2026-04-10 18:33:00+00:00,70.98,1.86,1463.0,12.55,running
CNC_01,2026-04-10 18:34:00+00:00,72.95,1.74,1484.0,12.74,running
CNC_01,2026-04-10 18:35:00+00:00,70.13,1.8,1469.0,12.62,running
CNC_01,2026-04-10 18:36:00+00:00,70.35,1.86,1498.0,12.26,running
CNC_01,2026-04-10 18:37:00+00:00,71.24,1.81,1490.0,12.46,running
CNC_01,2026-04-10 18:38:00+00:00,70.52,1.74,1502.0,12.47,running
CNC_01,2026-04-10 18:39:00+00:00,73.61,1.8,1499.0,12.19,running
CNC_01,2026-04-10 18:40:00+00:00,70.33,1.86,1500.0,12.36,running
CNC_01,2026-04-10 18:41:00+00:00,71.37,1.79,1476.0,12.27,running
CNC_01,2026-04-10 18:42:00+00:00,73.72,1.76,1489.0,12.18,running
CNC_01,2026-04-10 18:43:00+00:00,70.01,1.82,1473.0,12.62,running
CNC_01,2026-04-10 18:44:00+00:00,70.25,1.86,1491.0,12.78,running
CNC_01,2026-04-10 18:45:00+00:00,70.43,1.77,1474.0,12.53,running
CNC_01,2026-04-10 18:46:00+00:00,71.12,1.74,1474.0,12.32,running
CNC_01,2026-04-10 18:47:00+00:00,71.51,1.76,1469.0,12.6,running
CNC_01,2026-04-10 18:48:00+00:00,71.52,1.78,1482.0,12.7,running
CNC_01,2026-04-10 18:49:00+00:00,71.48,1.81,1501.0,12.52,running
CNC_01,2026-04-10 18:50:00+00:00,73.77,1.84,1460.0,12.45,running
CNC_01,2026-04-10 18:51:00+00:00,72.86,1.87,1478.0,12.19,running
CNC_01,2026-04-10 18:52:00+00:00,72.27,1.75,1491.0,12.51,running
CNC_01,2026-04-10 18:53:00+00:00,72.97,1.85,1486.0,12.58,running
CNC_01,2026-04-10 18:54:00+00:00,73.1,1.85,1496.0,12.15,running
CNC_01,2026-04-10 18:55:00+00:00,72.24,1.76,1496.0,12.61,running
CNC_01,2026-04-10 18:56:00+00:00,71.66,1.76,1473.0,12.65,running
CNC_01,2026-04-10 18:57:00+00:00,70.72,1.74,1497.0,12.7,running
CNC_01,2026-04-10 18:58:00+00:00,70.7,1.77,1501.0,12.66,running
CNC_01,2026-04-10 18:59:00+00:00,72.48,1.77,1471.0,12.15,running
CNC_01,2026-04-10 19:00:00+00:00,72.99,1.73,1458.0,12.67,running
CNC_01,2026-04-10 19:01:00+00:00,73.94,1.84,1479.0,12.49,running
CNC_01,2026-04-10 19:02:00+00:00,71.72,1.77,1481.0,12.45,running
CNC_01,2026-04-10 19:03:00+00:00,72.42,1.86,1502.0,12.18,running
CNC_01,2026-04-10 19:04:00+00:00,71.5,1.75,1473.0,12.34,running
CNC_01,2026-04-10 19:05:00+00:00,70.59,1.84,1480.0,12.81,running
CNC_01,2026-04-10 19:06:00+00:00,69.98,1.74,1476.0,12.19,running
CNC_01,2026-04-10 19:07:00+00:00,70.97,1.87,1467.0,12.27,running
CNC_01,2026-04-10 19:08:00+00:00,72.32,1.8,1484.0,12.41,running
CNC_01,2026-04-10 19:09:00+00:00,73.41,1.75,1477.0,12.64,running
CNC_01,2026-04-10 19:10:00+00:00,73.59,1.78,1483.0,12.18,running
CNC_01,2026-04-10 19:11:00+00:00,70.58,1.74,1490.0,12.34,running
CNC_01,2026-04-10 19:12:00+00:00,72.97,1.74,1496.0,12.75,running
CNC_01,2026-04-10 19:13:00+00:00,70.22,1.73,1460.0,12.77,running
CNC_01,2026-04-10 19:14:00+00:00,70.85,1.81,1477.0,12.72,running
CNC_01,2026-04-10 19:15:00+00:00,71.95,1.8,1502.0,12.24,running
CNC_01,2026-04-10 19:16:00+00:00,73.43,1.74,1479.0,12.79,running
CNC_01,2026-04-10 19:17:00+00:00,72.71,1.83,1469.0,12.44,running
CNC_01,2026-04-10 19:18:00+00:00,71.42,1.8,1478.0,12.37,running
CNC_01,2026-04-10 19:19:00+00:00,71.16,1.76,1474.0,12.24,running
CNC_01,2026-04-10 19:20:00+00:00,73.61,1.81,1464.0,12.65,running
CNC_01,2026-04-10 19:21:00+00:00,73.5,1.76,1464.0,12.13,running
CNC_01,2026-04-10 19:22:00+00:00,70.04,1.84,1502.0,12.16,running
CNC_01,2026-04-10 19:23:00+00:00,73.07,1.74,1484.0,12.69,running
CNC_01,2026-04-10 19:24:00+00:00,71.39,1.73,1484.0,12.87,running
CNC_01,2026-04-10 19:25:00+00:00,70.95,1.76,1463.0,12.54,running
CNC_01,2026-04-10 19:26:00+00:00,72.42,1.84,1491.0,12.79,running
CNC_01,2026-04-10 19:27:00+00:00,73.32,1.76,1482.0,12.35,running
CNC_01,2026-04-10 19:28:00+00:00,71.26,1.86,1488.0,12.86,running
CNC_01,2026-04-10 19:29:00+00:00,71.64,1.81,1479.0,12.21,running
CNC_01,2026-04-10 19:30:00+00:00,70.86,1.8,1461.0,12.82,running
CNC_01,2026-04-10 19:31:00+00:00,70.38,1.76,1492.0,12.2,running
CNC_01,2026-04-10 19:32:00+00:00,73.73,1.83,1461.0,12.64,running
CNC_01,2026-04-10 19:33:00+00:00,72.57,1.84,1495.0,12.66,running
CNC_01,2026-04-10 19:34:00+00:00,72.37,1.77,1489.0,12.84,running
CNC_01,2026-04-10 19:35:00+00:00,72.38,1.82,1477.0,12.69,running
CNC_01,2026-04-10 19:36:00+00:00,74.15,1.75,1467.0,12.53,running
CNC_01,2026-04-10 19:37:00+00:00,71.92,1.81,1460.0,12.43,running
CNC_01,2026-04-10 19:38:00+00:00,72.36,1.81,1487.0,12.67,running
CNC_01,2026-04-10 19:39:00+00:00,72.61,1.84,1486.0,12.53,running
CNC_01,2026-04-10 19:40:00+00:00,72.46,1.74,1470.0,12.52,running
CNC_01,2026-04-10 19:41:00+00:00,73.61,1.83,1462.0,12.57,running
CNC_01,2026-04-10 19:42:00+00:00,70.8,1.83,1495.0,12.57,running
CNC_01,2026-04-10 19:43:00+00:00,72.39,1.78,1478.0,12.77,running
CNC_01,2026-04-10 19:44:00+00:00,72.96,1.8,1474.0,12.16,running
CNC_01,2026-04-10 19:45:00+00:00,70.46,1.76,1474.0,12.83,running
CNC_01,2026-04-10 19:46:00+00:00,72.02,1.76,1462.0,12.38,running
CNC_01,2026-04-10 19:47:00+00:00,73.36,1.78,1492.0,12.73,running
CNC_01,2026-04-10 19:48:00+00:00,70.32,1.82,1500.0,12.43,running
CNC_01,2026-04-10 19:49:00+00:00,70.06,1.86,1497.0,12.52,running
CNC_01,2026-04-10 19:50:00+00:00,72.23,1.76,1494.0,12.5,running
CNC_01,2026-04-10 19:51:00+00:00,69.99,1.83,1500.0,12.75,running
CNC_01,2026-04-10 19:52:00+00:00,71.04,1.74,1500.0,12.83,running
CNC_01,2026-04-10 19:53:00+00:00,72.14,1.82,1478.0,12.44,running
CNC_01,2026-04-10 19:54:00+00:00,70.36,1.74,1468.0,12.75,running
CNC_01,2026-04-10 19:55:00+00:00,70.47,1.76,1482.0,12.29,running
CNC_01,2026-04-10 19:56:00+00:00,70.55,1.81,1474.0,12.59,running
CNC_01,2026-04-10 19:57:00+00:00,73.78,1.75,1498.0,12.8,running
CNC_01,2026-04-10 19:58:00+00:00,73.42,1.82,1485.0,12.6,running
CNC_01,2026-04-10 19:59:00+00:00,72.82,1.73,1500.0,12.56,running
CNC_01,2026-04-10 20:00:00+00:00,73.22,1.78,1458.0,12.51,running
CNC_01,2026-04-10 20:01:00+00:00,72.03,1.79,1473.0,12.31,running
CNC_01,2026-04-10 20:02:00+00:00,72.12,1.78,1501.0,12.25,running
CNC_01,2026-04-10 20:03:00+00:00,71.22,1.77,1482.0,12.5,running
CNC_01,2026-04-10 20:04:00+00:00,72.62,1.86,1470.0,12.64,running
CNC_01,2026-04-10 20:05:00+00:00,69.95,1.77,1478.0,12.15,running
CNC_01,2026-04-10 20:06:00+00:00,72.51,1.83,1491.0,12.51,running
CNC_01,2026-04-10 20:07:00+00:00,72.45,1.79,1460.0,12.2,running
CNC_01,2026-04-10 20:08:00+00:00,72.67,1.87,1459.0,12.54,running
CNC_01,2026-04-10 20:09:00+00:00,73.08,1.85,1482.0,12.59,running
CNC_01,2026-04-10 20:10:00+00:00,72.85,1.85,1463.0,12.82,running
CNC_01,2026-04-10 20:11:00+00:00,69.95,1.85,1461.0,12.27,running
CNC_01,2026-04-10 20:12:00+00:00,69.86,1.79,1473.0,12.25,running
CNC_01,2026-04-10 20:13:00+00:00,71.79,1.79,1492.0,12.79,running
CNC_01,2026-04-10 20:14:00+00:00,72.66,1.75,1471.0,12.81,running
CNC_01,2026-04-10 20:15:00+00:00,70.22,1.79,1500.0,12.84,running
CNC_01,2026-04-10 20:16:00+00:00,71.62,1.82,1478.0,12.69,running
CNC_01,2026-04-10 20:17:00+00:00,69.98,1.75,1485.0,12.3,running
CNC_01,2026-04-10 20:18:00+00:00,72.72,1.78,1497.0,12.74,running
CNC_01,2026-04-10 20:19:00+00:00,71.97,1.84,1470.0,12.5,running
CNC_01,2026-04-10 20:20:00+00:00,70.69,1.85,1494.0,12.8,running
CNC_01,2026-04-10 20:21:00+00:00,73.63,1.87,1468.0,12.82,running
CNC_01,2026-04-10 20:22:00+00:00,72.31,1.79,1483.0,12.38,running
CNC_01,2026-04-10 20:23:00+00:00,71.09,1.76,1461.0,12.5,running
CNC_01,2026-04-10 20:24:00+00:00,73.68,1.82,1481.0,12.45,running
CNC_01,2026-04-10 20:25:00+00:00,71.85,1.76,1494.0,12.27,running
CNC_01,2026-04-10 20:26:00+00:00,72.94,1.84,1483.0,12.77,running
CNC_01,2026-04-10 20:27:00+00:00,71.1,1.85,1490.0,12.72,running
CNC_01,2026-04-10 20:28:00+00:00,72.71,1.85,1502.0,12.44,running
